ORIGSYSREF,BBSTATUS,FTBIND,ORDERDATE,COUNTRYCODE,ORDERS,REVENUE_NET_USD_CONS_CURR,SALESCHANNEL,TP_DATE,TX_DEVICE,CHANNELS,SOURCE,MEDIUM,CAMPAIGN,COEFFICIENTS,TP_WEIGHT,WEIGHTED_COEFFICIENTS,Total_coeff,Normalized_coeff,Normalized_Revenue
ONNU9EL-59J32-2E5,INITIAL,0,19/11/25,CA,1,543.6,TM,18/11/25,non-digital,TM_CRM,tm_crm,tm_crm,tm_crm,0.179969497,1,0.179969497,0.241484494,0.745263158,405.1250526
ONKI6EP-07W60-3R1,INITIAL,0,13/05/26,US,1,110.94,MO,17/04/26,non-digital,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.073459716,1,0.073459716,0.073459716,1,110.94
ONKI6EP-07W60-3R1,INITIAL,0,13/05/26,US,1,110.94,MO,08/05/26,non-digital,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.073459716,1.00E-10,7.35E-12,0.073459716,1.00E-10,1.11E-08
ONOO7JU-15S90-2J0,INITIAL,0,01/04/25,US,1,155.44,MO,14/03/25,mobile,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.031684699,1,0.031684699,0.031684699,1,155.44
ONOO7JU-15S90-2J0,INITIAL,0,01/04/25,US,1,155.44,MO,01/04/25,mobile,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.031684699,1.00E-10,3.17E-12,0.031684699,1.00E-10,1.55E-08
ONRB9TU-77D67-8N1,INITIAL,0,01/08/25,US,1,155.19,MO,18/07/25,non-digital,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.073459716,1,0.073459716,0.073459716,1,155.19
ONRB9TU-77D67-8N1,INITIAL,0,01/08/25,US,1,155.19,MO,01/08/25,non-digital,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.073459716,1.00E-10,7.35E-12,0.073459716,1.00E-10,1.55E-08
ONMJ5OF-14L61-1D6,INITIAL,0,20/08/25,US,1,245.69,TM,20/08/25,non-digital,TM_OTHERS,tm_others,tm_others,tm_others,0.213270142,1,0.213270142,0.213270142,1,245.69
ONCP6WH-62B64-7D8,INITIAL,0,15/07/25,US,1,188.64,WB,15/07/25,desktop,Direct,(direct),(none),(not set),0.337940259,1.00E-05,3.38E-06,3.38E-06,1,188.64
ONXC6JA-14R16-5H1,INITIAL,0,24/03/26,US,1,224.58,WB,24/03/26,mobile,Paid Search - Brand,google,cpc,Brand-US-Pens-T1-Pure,0.041731066,1,0.041731066,0.04173359,0.999939541,224.566422
ONXC6JA-14R16-5H1,INITIAL,0,24/03/26,US,1,224.58,WB,24/03/26,mobile,Direct,(direct),(none),(not set),0.252318393,1.00E-05,2.52E-06,0.04173359,6.05E-05,0.013577951
ONKT8PS-65N97-6F5,INITIAL,0,18/03/26,US,1,944.18,WB,27/02/26,desktop,MO_Returning Non-Sampled,mo_returning non-sampled,mo_returning non-sampled,mo_returning non-sampled,0.016495765,1.00E-10,1.65E-12,0.036562024,4.51E-11,4.26E-08
ONKT8PS-65N97-6F5,INITIAL,0,18/03/26,US,1,944.18,WB,06/03/26,desktop,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.024520731,1.00E-10,2.45E-12,0.036562024,6.71E-11,6.33E-08
ONKT8PS-65N97-6F5,INITIAL,0,18/03/26,US,1,944.18,WB,17/03/26,desktop,Paid Search - Shopping,bing,cpc,Shopping-PMAX-Pens,0.036558181,1,0.036558181,0.036562024,0.999894889,944.0807563
ONKT8PS-65N97-6F5,INITIAL,0,18/03/26,US,1,944.18,WB,18/03/26,desktop,Direct,(direct),(none),(not set),0.337940259,1.00E-05,3.38E-06,0.036562024,9.24E-05,0.087269904
ONKT8PS-65N97-6F5,INITIAL,0,18/03/26,US,1,944.18,WB,18/03/26,desktop,EMAIL_TX,email,art_review,logo_modified_us,0.046366473,1.00E-05,4.64E-07,0.036562024,1.27E-05,0.011973707
ONHF8GV-65B00-6W3,INITIAL,0,08/12/25,US,1,501.76,TM,03/12/25,non-digital,TM_TA,tm_ta,tm_ta,tm_ta,0.055924171,1,0.055924171,0.055924171,1,501.76
ONPQ3TR-14F90-5Z2,INITIAL,0,10/10/25,US,1,375.82,TM,10/10/25,non-digital,TM_OTHERS,tm_others,tm_others,tm_others,0.213270142,1,0.213270142,0.213270142,1,375.82
ONTO9KH-17W17-2Z6,INITIAL,0,28/01/26,US,1,154.49,WB,23/01/26,desktop,MO_Returning Non-Sampled,mo_returning non-sampled,mo_returning non-sampled,mo_returning non-sampled,0.016495765,1.00E-10,1.65E-12,0.060187249,2.74E-11,4.23E-09
ONTO9KH-17W17-2Z6,INITIAL,0,28/01/26,US,1,154.49,WB,28/01/26,desktop,Paid Search - NonBrand,bing,cpc,NB-Stationery-Calendars,0.060187249,1,0.060187249,0.060187249,1,154.49
ONOW3LX-34Q84-0J0,INITIAL,0,17/11/25,US,1,104.62,MO,24/10/25,non-digital,MO_Returning Non-Sampled,mo_returning non-sampled,mo_returning non-sampled,mo_returning non-sampled,0.092417062,1.00E-10,9.24E-12,0.039336493,2.35E-10,2.46E-08
ONOW3LX-34Q84-0J0,INITIAL,0,17/11/25,US,1,104.62,MO,13/11/25,non-digital,Email POC,email,poc,20251112_US_3LX_DQN,0.039336493,1,0.039336493,0.039336493,1,104.62
ONZI8AS-56T38-1W2,INITIAL,0,03/02/26,US,1,188.92,WB,01/02/26,desktop,Paid Search - Brand,google,cpc,Brand-US-NP-T1-Pure,0.067766384,1,0.067766384,0.195723861,0.346234659,65.41065185
ONZI8AS-56T38-1W2,INITIAL,0,03/02/26,US,1,188.92,WB,02/02/26,desktop,Paid Search - NonBrand,google,cpc,(not set),0.060187249,1,0.060187249,0.195723861,0.307511046,58.09498684
ONZI8AS-56T38-1W2,INITIAL,0,03/02/26,US,1,188.92,WB,02/02/26,desktop,Paid Search - Brand,google,cpc,Brand-US-NP-T1-Pure,0.067766384,1,0.067766384,0.195723861,0.346234659,65.41065185
ONZI8AS-56T38-1W2,INITIAL,0,03/02/26,US,1,188.92,WB,03/02/26,desktop,Direct,(direct),(none),(not set),0.337940259,1.00E-05,3.38E-06,0.195723861,1.73E-05,0.003261926
ONZI8AS-56T38-1W2,INITIAL,0,03/02/26,US,1,188.92,WB,03/02/26,desktop,EMAIL_TX,email,art_review,logo_not_modified_us,0.046366473,1.00E-05,4.64E-07,0.195723861,2.37E-06,0.000447547
ONCB6IV-04G70-6V1,INITIAL,0,22/04/25,US,1,120.66,WB,04/04/25,desktop,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.024520731,1.00E-10,2.45E-12,0.067766384,3.62E-11,4.37E-09
ONCB6IV-04G70-6V1,INITIAL,0,22/04/25,US,1,120.66,WB,22/04/25,desktop,Paid Search - Brand,google,cpc,Brand-US-T2-General,0.067766384,1,0.067766384,0.067766384,1,120.66
ONTS5HM-26U82-4V4,INITIAL,0,03/03/26,US,1,750.62,MO,27/02/26,non-digital,MO_Returning Non-Sampled,mo_returning non-sampled,mo_returning non-sampled,mo_returning non-sampled,0.092417062,1.00E-10,9.24E-12,0.213270142,4.33E-11,3.25E-08
ONTS5HM-26U82-4V4,INITIAL,0,03/03/26,US,1,750.62,MO,03/03/26,non-digital,TM_OTHERS,tm_others,tm_others,tm_others,0.213270142,1,0.213270142,0.213270142,1,750.62
ONFW1VK-14B21-0L0,INITIAL,0,18/09/25,CA,1,359.244,WB,05/09/25,non-digital,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.078291815,1.00E-10,7.83E-12,0.477885104,1.64E-11,5.89E-09
ONFW1VK-14B21-0L0,INITIAL,0,18/09/25,CA,1,359.244,WB,17/09/25,non-digital,TM_OTHERS,tm_others,tm_others,tm_others,0.214539909,1,0.214539909,0.477885104,0.44893617,161.2776255
ONFW1VK-14B21-0L0,INITIAL,0,18/09/25,CA,1,359.244,WB,18/09/25,non-digital,WEB INBOUND,web_inbound,web_inbound,web_inbound,0.048805287,1,0.048805287,0.477885104,0.10212766,36.68874894
ONFW1VK-14B21-0L0,INITIAL,0,18/09/25,CA,1,359.244,WB,18/09/25,non-digital,TM_OTHERS,tm_others,tm_others,tm_others,0.214539909,1,0.214539909,0.477885104,0.44893617,161.2776255
ONGS1MH-51Q58-1B7,INITIAL,0,19/01/26,CA,1,334.764,TM,16/01/26,non-digital,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.078291815,1.00E-10,7.83E-12,7.83E-12,1,334.764
ONQU4CD-17I03-6J9,INITIAL,0,16/01/26,CA,1,541.43424,TM,16/01/26,non-digital,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.078291815,1.00E-10,7.83E-12,7.83E-12,1,541.43424
ONQU4CD-17I03-6J9,UPDATE,0,16/01/26,CA,-1,-541.43424,TM,16/01/26,non-digital,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.078291815,1.00E-10,7.83E-12,7.83E-12,-1,-541.43424
ONYI8FO-89G12-3L1,INITIAL,0,16/01/26,CA,1,547.17264,TM,16/01/26,non-digital,MO_Returning Sampled,mo_returning sampled,mo_returning sampled,mo_returning sampled,0.078291815,1.00E-10,7.83E-12,7.83E-12,1,547.17264
ONYX6JG-26G93-9X4,INITIAL,0,14/01/26,CA,1,1185.66576,TM,14/01/26,non-digital,TM_OTHERS,tm_others,tm_others,tm_others,0.214539909,1,0.214539909,0.214539909,1,1185.66576
